Date,Open,High,Low,Close,Volume,Ticker,momentum_rsi,trend_macd,volatility_bbm,trend_ema_fast
2019-04-08,46.98954688418055,47.90101242016007,46.97040804991617,47.86991500854492,103526800,AAPL,77.00295923152123,1.3468193793381005,45.42246494293213,46.16223184273597
2019-04-09,47.922542062910146,48.5277935030408,47.661778660948016,47.72637176513672,143072800,AAPL,75.14831791246054,1.3718296755330641,45.644828987121585,46.40286875387455
2019-04-10,47.5301980351387,48.02301472919259,47.41058307694635,47.99430465698242,86781200,AAPL,76.29595087586974,1.3971648143454871,45.87102108001709,46.64770504666038
2019-04-11,48.04934199973671,48.08522503588826,47.472796883170325,47.59480285644531,83603200,AAPL,71.02898814365204,1.369223086428093,46.05307540893555,46.7934124020119
2019-04-12,47.654599387904355,47.879476097016486,46.93930426252386,47.575653076171875,111042800,AAPL,70.77676831765362,1.3302001195601392,46.20558452606201,46.913757121113434
2019-04-15,47.506287107905614,47.81011018696433,47.36992427505106,47.66178512573242,70146400,AAPL,71.2709096017888,1.29133852702671,46.33967342376709,47.028838352593276
2019-04-16,47.716804834328116,48.173731239669145,47.50149570083902,47.66656494140625,102785600,AAPL,71.29991221790266,1.246556597636598,46.49182415008545,47.12695013548758
2019-04-17,47.73593419560427,48.654579815816376,47.513452133525476,48.59477233886719,115627200,AAPL,76.30289635586152,1.2713103017849647,46.670888137817386,47.35276893600752
2019-04-18,48.592389136229144,48.83879570720488,48.44885334799565,48.7694206237793,96783200,AAPL,77.11137686176,1.2901484197655932,46.77579135894776,47.57071534951087
2019-04-22,48.52299743045083,49.027772627759255,48.40577347407819,48.9296875,77758000,AAPL,77.85792319696472,1.3029899049501807,46.93703193664551,47.77978798804766
2019-04-23,48.90576978194872,49.70001485209425,48.77897821899976,49.63542175292969,93292000,AAPL,80.8239694545241,1.3544998989330637,47.16118965148926,48.065270105721815
2019-04-24,49.606728933049695,49.87466534325959,49.53256822310659,49.55888366699219,70162400,AAPL,79.5789423282878,1.3733152332444902,47.404846000671384,48.295056807455715
2019-04-25,49.4799342214171,49.702416337244976,49.07084937409673,49.109127044677734,74172800,AAPL,72.51049300396092,1.336528254833837,47.605918884277344,48.42029838241295
2019-04-26,49.01820769356134,49.042132144995094,48.35314882772133,48.874671936035156,74596400,AAPL,69.0665151770519,1.2737724852490544,47.79227886199951,48.490202006047134
2019-04-29,48.89858976606408,49.27418245867232,48.769407227103684,48.948829650878906,88818800,AAPL,69.55900767145008,1.216004648892401,47.96763458251953,48.56076010525202
2019-04-30,48.57801918940816,48.65935647309257,47.63306188685307,48.00625991821289,186139600,AAPL,57.112587951079306,1.0816965973018071,48.080431175231936,48.47545238416908
2019-05-01,50.20957914721546,51.50859592194666,50.05407750166166,50.36268615722656,259309200,AAPL,71.05612125269694,1.1521194865205047,48.2777961730957,48.76579604156254
2019-05-02,50.200000394810985,50.872235817097604,49.79091931771346,50.03493118286133,127985200,AAPL,67.75642758780577,1.1680188520670356,48.442864418029785,48.96104760176235
2019-05-03,50.45120256308905,50.678470279001594,50.29330992452947,50.65694046020508,83569600,AAPL,70.55135008310333,1.2167838374876965,48.63496608734131,49.22195419536892
2019-05-06,48.872286386474464,49.96078342261361,48.68329632630447,49.87466049194336,129772400,AAPL,63.13871859595641,1.1787194401355734,48.772284507751465,49.32237054868807
2019-05-07,49.252653396273296,49.62106583922841,48.04454166099368,48.53017807006836,155054800,AAPL,52.859348755963126,1.0282120474151242,48.805297660827634,49.200494782746574
2019-05-08,48.300515430411565,49.123466871841444,48.26463240549515,48.53974533081055,105358000,AAPL,52.91808984142593,0.8993388340618438,48.84596633911133,49.098841020910264
2019-05-09,47.94168272792852,48.24789678600322,47.04696500995008,48.01823806762695,139634400,AAPL,49.31107217375755,0.7465191976585928,48.84716300964355,48.93259441271283
2019-05-10,47.4106420537473,47.75406012156591,46.29394061405998,47.353004455566406,164834800,AAPL,45.08911051661694,0.5652143032448507,48.83507308959961,48.689580573151844
2019-05-13,45.07878186043574,45.50384683187494,43.911646920796755,44.60087966918945,229722400,AAPL,32.6387489538254,0.1971824024034987,48.686334419250485,48.06054966484994
2019-05-14,44.76657521425145,45.55667085828681,44.52642407249515,45.306915283203125,146118800,AAPL,37.41333041963924,-0.03708684303411047,48.56859092712402,47.636913606135046
2019-05-15,44.73296498290153,46.04899253088982,44.672927182991636,45.849666595458984,106178800,AAPL,40.88230874012772,-0.17691208058408847,48.47774600982666,47.3619525275695
2019-05-16,45.60712013542873,46.22190668668866,45.350156565103816,45.647945404052734,132125600,AAPL,39.995027960073614,-0.3005373950093997,48.330404663085936,47.098259123951536
2019-05-17,44.89146176785127,45.84486231886198,44.85063650384428,45.38857650756836,131516400,AAPL,38.82815528135857,-0.41466030380849617,48.16136245727539,46.83523102912336
2019-05-20,44.07255098317471,44.27187692674311,43.29445974538659,43.96928405761719,154449200,AAPL,33.131753990438696,-0.6125672761821477,47.91334228515625,46.3943161104301
2019-05-21,44.48080029361121,45.148420257456486,44.35592065835196,44.81221008300781,113459200,AAPL,38.86796266417519,-0.6933998106182955,47.67218170166016,46.15091518313436
2019-05-22,44.34632185833325,44.59848135341637,43.83960267533602,43.89483642578125,118994400,AAPL,35.31711741918012,-0.8220089562872772,47.38897933959961,45.80382614354157
2019-05-23,43.179193689380334,43.35690326177189,42.7012914025404,43.145572662353516,146118800,AAPL,32.69028805008634,-0.9731738127254488,47.0908016204834,45.394864069512636
2019-05-24,43.27524333356481,43.741137224471366,42.89580401689263,42.9798583984375,94858800,AAPL,32.121240228041216,-1.0937368886777037,46.796060943603514,45.02332473550108
2019-05-28,42.96785182423073,43.368903884393525,42.72530043390467,42.802146911621094,111792800,AAPL,31.488218810029977,-1.1899073159227669,46.48872680664063,44.681605070288775
2019-05-29,42.36746810073917,43.07111291987097,42.26660505114249,42.59801483154297,113924800,AAPL,30.738852449841232,-1.2679783599993755,46.21831455230713,44.361052725866344
2019-05-30,42.73490009226382,43.04229329759993,42.42750688692771,42.81895446777344,84873600,AAPL,32.608242547014825,-1.2970704222974305,45.841127967834474,44.1238068400059
2019-05-31,42.32185038328541,42.744518894774586,42.02406520228201,42.043277740478516,108174400,AAPL,29.588783300680632,-1.3669592650525146,45.44154529571533,43.80372544007861
2019-06-03,42.17055454799359,42.727703457706276,40.890548140562736,41.61820602416992,161584400,AAPL,28.055622123293915,-1.4400464523860705,44.98960857391357,43.467491683784964
2019-06-04,42.13212427525392,43.186387825636224,41.911185625871745,43.1407585144043,123872000,AAPL,40.04003645309388,-1.3594405292539378,44.65291347503662,43.417225042341784
2019-06-05,44.25506073740765,44.425569693638934,43.50098615185949,43.837196350097656,119093600,AAPL,44.58704751748674,-1.2252392461263995,44.418264389038086,43.48183601276576
2019-06-06,43.966881034804615,44.54084224185603,43.7435385189005,44.480804443359375,90105200,AAPL,48.475711994266064,-1.0547909941152724,44.21531734466553,43.63552346362631
2019-06-07,44.79059892540007,46.089817794904704,44.61288938289408,45.66474914550781,122737600,AAPL,54.76445204033852,-0.8147827749139012,44.09764289855957,43.947712030069624
2019-06-10,46.06339647229206,46.9183340723606,46.01776716255535,46.248313903808594,104883600,AAPL,57.5168467212327,-0.570904699094946,44.04240837097168,44.30165077987562
2019-06-11,46.795863731308884,47.06963595713597,46.49327453363154,46.78385543823242,107731600,AAPL,59.92661701606984,-0.33060483410788066,44.15155715942383,44.683528419622824
2019-06-12,46.57731113982031,47.0624174506355,46.442827092722744,46.63494873046875,73012800,AAPL,58.92576488729264,-0.15044673043126977,44.21795883178711,44.983746928983734
2019-06-13,46.75743866186106,47.25935379850286,46.49327453624691,46.6253547668457,86698400,AAPL,58.857559152421764,-0.008348056780704383,44.25674324035644,45.2363019809625
2019-06-14,46.00095127905733,46.4908579888977,45.70076235615095,46.2867317199707,75046000,AAPL,56.377157739660184,0.07606528273077373,44.288682556152345,45.397906556194535
2019-06-17,46.3251723863711,46.81988701520931,46.14986300850917,46.562923431396484,58676400,AAPL,57.93429433832488,0.16336663644773353,44.34739990234375,45.57713992161022
2019-06-18,47.08163957971552,48.09987823785854,46.87991346794185,47.65800094604492,106204000,AAPL,63.49782404946223,0.317260015754087,44.53183574676514,45.897272386907865
2019-06-19,47.95338797340395,48.001421143050344,47.38423082437452,47.518714904785156,84496800,AAPL,62.367947227133456,0.4231051157283261,44.667160987854004,46.14672508196591
2019-06-20,48.11909710401413,48.17673471399812,47.55714414823279,47.90056228637695,86056000,AAPL,64.24623011754224,0.5316712374222661,44.86744728088379,46.41654619033684
2019-06-21,47.74205533137628,48.23436598340896,47.58595486567917,47.73725128173828,191202400,AAPL,62.80248594167147,0.5976435747050601,45.09703121185303,46.61973158901398
2019-06-24,47.67961232946283,48.06865972196954,47.59075756796462,47.6892204284668,72881600,AAPL,62.35864353855004,0.6386890292986465,45.33249931335449,46.784268333545185
2019-06-25,47.65319076826102,47.852516661791036,46.89911630648535,46.96636199951172,84281200,AAPL,55.949952843349045,0.6059047212795576,45.540710067749025,46.812282743693885
2019-06-26,47.494697855935286,48.267984915495376,47.39383480439476,47.98220443725586,104270000,AAPL,61.87911599530957,0.6543499767395815,45.80991954803467,46.992270696549575
2019-06-27,48.09988418890847,48.4072811086545,47.92697868915026,47.967803955078125,83598800,AAPL,61.752223776788696,0.6836999250118581,46.067362022399905,47.1423527363232
2019-06-28,47.71323332951101,47.91015905044259,47.321789409022124,47.53071975708008,124442400,AAPL,57.87304346759011,0.6640363310827553,46.34173412322998,47.20210150874733
2019-07-01,48.79152489860361,49.10852628072895,48.186342773720575,48.40248107910156,109012000,AAPL,62.88140903428659,0.7106052295493228,46.680947875976564,47.38677528880183
2019-07-02,48.36885816017863,48.7819185522488,48.35684986628025,48.685855865478516,67740800,AAPL,64.36449769327905,0.7615981645312715,46.95820274353027,47.58663383905978
2019-07-03,48.817926271770226,49.09650248975477,48.67623797042864,49.089298248291016,45448000,AAPL,66.421531878711,0.8250541508009661,47.22080783843994,47.81781297894151
2019-07-05,48.83474336935479,49.25020388004415,48.72667240803768,49.04607391357422,69062000,AAPL,65.98207519354764,0.8619199577778573,47.44907131195068,48.00677619965423
2019-07-08,48.22475580612427,48.366444116802036,47.648394464551245,48.035037994384766,101354400,AAPL,56.55641067326489,0.8003285371232494,47.56758575439453,48.01112416807432
2019-07-09,47.838111572074205,48.3928601796655,47.74445276383692,48.32802200317383,82312000,AAPL,58.410504366852074,0.7663245411619428,47.67157115936279,48.05987768116655
2019-07-10,48.47452111291263,48.926002876430864,48.40487521294406,48.80592727661133,71588400,AAPL,61.311023949808764,0.7690736881768814,47.77267475128174,48.174654542004205
2019-07-11,48.825135742181445,49.0844994559007,48.44089605343959,48.45050048828125,80767200,AAPL,58.06749161249918,0.7341100716616609,47.86345233917236,48.21709237989298
2019-07-12,48.61861246481315,48.99084757881,48.55857466140774,48.8227424621582,70380800,AAPL,60.4286257702053,0.728045514511301,47.973321723937985,48.310269315626094
2019-07-15,49.012457455369805,49.43992629757832,48.99084472686203,49.281429290771484,67789600,AAPL,63.179879458418476,0.7515876681488436,48.12305660247803,48.45967854257154
2019-07-16,49.13252886435959,49.497559682715426,48.870764958537876,49.11091613769531,67467200,AAPL,61.468951935128764,0.7478650849340198,48.25045623779297,48.55986894182135
2019-07-17,49.00283710794416,49.25259266212955,48.81551952620129,48.83473205566406,56430000,AAPL,58.69633880863038,0.7143940734790633,48.309292793273926,48.60215557472023
2019-07-18,48.99084020087647,49.44232558710556,48.91879411475666,49.38949203491211,74162400,AAPL,62.36814889707932,0.7242834608719946,48.402831649780275,48.7232842609036
2019-07-19,49.42071626872984,49.59122524146757,48.59699937109666,48.6522331237793,83717200,AAPL,55.32865603548335,0.6649649371621607,48.44041519165039,48.71235331673063
2019-07-22,48.90679563364953,49.766537461132614,48.89719119696779,49.764137268066406,89111600,AAPL,62.24915216605539,0.6996112684190976,48.5417594909668,48.874166232320746
2019-07-23,50.06192419824494,50.1699915127743,49.780944050285115,50.15317916870117,73420800,AAPL,64.33128932675916,0.7498177334896212,48.664957427978514,49.07093745330235
2019-07-24,49.87219926386912,50.22762201382964,49.75212366387008,50.11235046386719,59966400,AAPL,63.932760271749856,0.777351360911517,48.822256851196286,49.231154839543095
2019-07-25,50.165180323684744,50.24923470325559,49.646452890460836,49.71609878540039,55638400,AAPL,60.04495543814952,0.7584547657556868,48.90895156860351,49.305761600444214
2019-07-26,49.82655829634236,50.36689836996561,49.74490778689905,49.888999938964844,70475600,AAPL,61.15496812245116,0.7487990665218689,49.00501136779785,49.39549057560124
2019-07-29,50.06193065358685,50.58545861408474,50.05712660260124,50.35491180419922,86693600,AAPL,64.05303938998625,0.7698674957844744,49.146220970153806,49.54309384153939
2019-07-30,50.13394793506802,50.47016171139478,49.78572953392794,50.13875198364258,135742800,AAPL,61.751200782596825,0.7603571627032579,49.23303451538086,49.63473355570911
2019-07-31,51.973520210453195,53.162267870594626,50.74394728765502,51.161808013916016,277125600,AAPL,67.6724927660791,0.8258523154084116,49.356832122802736,49.86966808774094
2019-08-01,51.36834159535315,52.360167250633246,49.648861742078736,50.05471420288086,216071600,AAPL,57.32949412082735,0.7794395832810608,49.40510292053223,49.89813672083939
2019-08-02,49.35827825565374,49.57441288045256,48.4216899956366,48.99565124511719,163448400,AAPL,49.530648146121514,0.649710174490373,49.402581787109376,49.75929280149751
2019-08-05,47.54753718255376,47.706034188848406,46.248318317231906,46.43083190917969,209572000,AAPL,36.55963787328506,0.3360652470782739,49.32237148284912,49.24722189498708
2019-08-06,47.1440828312082,47.56675130049792,46.5989385656129,47.30978775024414,143299200,AAPL,42.15068289719335,0.15661837392489275,49.27145977020264,48.94915510348817
2019-08-07,46.927940191771704,47.92456606414611,46.54610071758241,47.799686431884766,133457600,AAPL,45.057130966631526,0.05332150632676047,49.22114772796631,48.77231376939533
2019-08-08,48.07827075971028,48.87797471627512,47.883748868949,48.85395812988281,108038000,AAPL,50.78735969558301,0.055884705555122594,49.24132061004639,48.78487444023956
2019-08-09,48.526110822221355,48.87806167207008,48.04157055812912,48.45138168334961,98478800,AAPL,48.69874241209015,0.025141686930190588,49.22275257110596,48.73356786225649
2019-08-12,48.12112292640716,48.70690948783331,48.00782272066505,48.32843780517578,89927600,AAPL,48.048867727475596,-0.009038727481332387,49.17510299682617,48.671240161167155
2019-08-13,48.45861715007124,51.13924382722564,48.328440715985266,50.37507247924805,188874000,AAPL,58.07816045556616,0.1275490554838541,49.23831081390381,48.93336821010268
2019-08-14,48.97449310943622,49.765181604809555,48.837085060267704,48.87565612792969,146189600,AAPL,50.401300303895724,0.11349716447694647,49.24035701751709,48.92448942822991
2019-08-15,49.04681285574201,49.45179803046453,48.133179543590074,48.63218307495117,108909600,AAPL,49.262620470316214,0.08177208137664849,49.20249156951904,48.87951922003318
2019-08-16,49.24447863840681,49.938743078281775,49.13841005138823,49.779640197753906,110481600,AAPL,54.48193994392499,0.14751941260282564,49.25886192321777,49.017999370451754
2019-08-19,50.772813862693,51.281458201897074,50.63058722259302,50.70772933959961,97654400,AAPL,58.22510615164868,0.27138532259845505,49.30604152679443,49.27795782724373
2019-08-20,50.835498157263025,51.43092560223709,50.700503116487184,50.71014404296875,107537200,AAPL,58.23472957174192,0.36553117915897104,49.33388977050781,49.4982941681245
2019-08-21,51.34414700136294,51.50324621130385,51.00906868241241,51.25977325439453,86141600,AAPL,60.46708639717318,0.47897164570434825,49.39126091003418,49.769290950627585
2019-08-22,51.39234501169684,51.69367448554154,50.804149290217836,51.21636962890625,89014800,AAPL,60.193472219430674,0.5589287403011838,49.466274452209475,49.99191843959353
2019-08-23,50.48595686609099,51.117546110498004,48.45379212610639,48.84913635253906,187272000,AAPL,47.554519586579524,0.42636450757937183,49.41428127288818,49.81610581081592
2019-08-26,49.62535804808467,49.945973111112984,49.43250641218972,49.77722930908203,104174400,AAPL,51.825377411644084,0.39168069206480993,49.38539714813233,49.81012481054917
2019-08-27,50.10749189366548,50.273826405538145,49.063685817402416,49.21555709838867,103493200,AAPL,49.21341631490637,0.31523740450305127,49.33923740386963,49.71865285483217
2019-08-28,49.201095240615345,49.59161719880504,49.01306587716552,49.545814514160156,63755200,AAPL,50.78408336552183,0.27809881175120665,49.25843772888184,49.69206234088263
2019-08-29,50.26176727641231,50.45944122027243,49.81821107629475,50.384708404541016,83962000,AAPL,54.623011157922996,0.3127527168136126,49.27493743896484,49.79862327375315
2019-08-30,50.66193578404583,50.73184262161653,49.94838578668579,50.31962585449219,84573600,AAPL,54.26933880756831,0.33114730833366934,49.3411361694336,49.87877751694377
2019-09-03,49.76275594177368,49.89534165413595,49.230007458925144,49.5867805480957,80092000,AAPL,50.31853138269229,0.28332467259457417,49.49893360137939,49.83385490635176
2019-09-04,50.23525274929369,50.49801123909702,49.9773165623172,50.428104400634766,76752400,AAPL,54.420882404728125,0.309742177872252,49.654849433898924,49.92527790547222
2019-09-05,51.10548610990879,51.580381723216085,50.98736361498107,51.41404724121094,95654800,AAPL,58.722438990575945,0.40556053905745415,49.835567474365234,50.154319341739715
2019-09-06,51.59967160935337,51.68886397689248,51.22843155300844,51.40922927856445,77449200,AAPL,58.693288588780106,0.4756257932329504,49.963331031799314,50.347382408943524
2019-09-09,51.79010945042045,52.175812730232884,50.88130221260114,51.628597259521484,109237600,AAPL,59.67483558755092,0.5425994262589455,50.12219181060791,50.544492385955515
2019-09-10,51.55386742566336,52.25777277521614,51.03558209886543,52.238487243652344,127111600,AAPL,62.353268092531714,0.6375403690873753,50.31769428253174,50.80510697944734
2019-09-11,52.56875296585321,53.92835183174027,52.486788527686315,53.89942169189453,177158400,AAPL,68.49120038075918,0.83715507664364,50.49391174316406,51.281155396746904
2019-09-12,54.191086098022936,54.581607867071455,53.72342222833689,53.778865814208984,128906800,AAPL,67.6293133028019,0.9743911441541897,50.739072227478026,51.665418537894915
2019-09-13,53.03399553571428,53.22443417394161,52.31562698975631,52.732666015625,159053200,AAPL,60.51270467813956,0.987350573295025,50.944096374511716,51.8296104575457
2019-09-16,52.48678008991177,53.065334975405115,52.44579971658606,53.0098876953125,84632400,AAPL,61.66388522839708,1.008366663755993,51.105608749389646,52.011191571048286
2019-09-17,53.024358794438605,53.23167366775572,52.82186254541924,53.20274353027344,73274800,AAPL,62.4832947807638,1.0287254147549945,51.23035945892334,52.194507257082925
2019-09-18,53.289531238509916,53.72103724287658,52.89900929262635,53.701751708984375,101360000,AAPL,64.59217420561689,1.0727595568336596,51.37993984222412,52.42639101891392
2019-09-19,53.51853286426157,53.94039419856998,53.12318867524324,53.265419006347656,88242400,AAPL,61.34503248818408,1.0602268935016639,51.480222129821776,52.555472247749876
2019-09-20,53.366670391422076,53.65112372417019,52.424110665779736,52.486785888671875,221652400,AAPL,55.940620936847445,0.976212314341474,51.543742942810056,52.54490511558403
2019-09-23,52.7808769502649,52.995423417155,52.46749351995584,52.725433349609375,76662000,AAPL,57.185615201014606,0.9183014037427029,51.73755779266357,52.572678690049464
2019-09-24,53.282288364697834,53.63424284676949,52.35660500350317,52.47472381591797,124763200,AAPL,55.414087772139965,0.8424650135062564,51.87243251800537,52.55760870941385
2019-09-25,52.68446221097044,53.39559925316639,52.34456157671541,53.28229904174805,87613600,AAPL,59.740485469708695,0.8378702526919994,52.07576961517334,52.66909952977296
2019-09-26,53.033993950749554,53.260594331618776,52.751949969775765,53.007476806640625,75334000,AAPL,57.68896847599503,0.8027988486529694,52.24885272979736,52.72115757236798
2019-09-27,53.16417596127844,53.26542593161466,52.37830978339494,52.749549865722656,101408000,AAPL,55.75383623072306,0.7455971795616705,52.36709480285644,52.72552561749947
2019-09-30,53.25095311079078,54.138069160522186,53.22443596499704,53.99102020263672,103909600,AAPL,62.30766694537218,0.7913188938501037,52.55066452026367,52.92021709213597
2019-10-01,54.25619323286931,55.015542199716855,54.04646537248146,54.140480041503906,139223200,AAPL,63.01787293268,0.8300455928307287,52.77834949493408,53.10794985357719
2019-10-02,53.771653365611186,53.89700748465291,52.53499575177782,52.783294677734375,138449200,AAPL,53.212877521651116,0.7426623155167746,52.89610900878906,53.05800290344752
2019-10-03,52.6555323429582,53.26542677356559,51.860025224931825,53.2316780090332,114426000,AAPL,55.6670509600418,0.701504716522372,52.98699054718018,53.084722150460706
2019-10-04,54.39358668939967,54.839555789026036,53.971725419394645,54.72384262084961,138478800,AAPL,62.68233605619955,0.7802974531072948,53.15272121429443,53.33689453052054
2019-10-07,54.545473656079785,55.42776382828695,54.441814372815855,54.73591232299805,122306000,AAPL,62.733704856479584,0.8341002007100897,53.30808696746826,53.55212803705554
2019-10-08,54.43698672331933,54.97696686101353,54.07780061660475,54.09467315673828,111820000,AAPL,58.15365544195118,0.8155949532247746,53.40089626312256,53.63559651700673
2019-10-09,54.72867965698242,54.91188670507885,54.39360133372778,54.72867965698242,74770400,AAPL,61.172024417563975,0.8423780276848163,53.442359161376956,53.80376315392607
2019-10-10,54.945633142016156,55.55070522641308,54.79376555162797,55.466331481933594,113013600,AAPL,64.3903154976004,0.9126061885520684,53.526732444763184,54.059542896696456
